FIPS_NUM	County	State	PopulationSize	Population	cbsa_name	cbsa_level	is_central	NAICS1	industry_desc1	industry_gdp1	industry_gdp_share1	NAICS2	industry_desc2	industry_gdp2	industry_gdp_share2	NAICS3	industry_desc3	industry_gdp3	industry_gdp_share3	NAICS4	industry_desc4	industry_gdp4	industry_gdp_share4	NAICS5	industry_desc5	industry_gdp5	industry_gdp_share5	RGDP2002	jobs2002	unem2002	HHprice2002	RGDP2003	jobs2003	unem2003	HHprice2003	RGDP2004	jobs2004	unem2004	HHprice2004	RGDP2005	jobs2005	unem2005	HHprice2005	RGDP2006	jobs2006	unem2006	HHprice2006	RGDP2007	jobs2007	unem2007	HHprice2007	RGDP2008	jobs2008	unem2008	HHprice2008	RGDP2009	jobs2009	unem2009	HHprice2009	RGDP2010	jobs2010	unem2010	HHprice2010	RGDP2011	jobs2011	unem2011	HHprice2011	RGDP2012	jobs2012	unem2012	HHprice2012	RGDP2013	jobs2013	unem2013	HHprice2013	RGDP2014	jobs2014	unem2014	HHprice2014	peakRGDPyear	troughRGDPyear	peakjobsyear	troughjobsyear	peakunemyear	troughunemyear	peakHHpriceyear	troughHHpriceyear	avgWage13	avgWageGrowth12	aggRGDP2002	aggjobs2002	aggunem2002	aggHHprice2002	aggRGDP2003	aggjobs2003	aggunem2003	aggHHprice2003	aggRGDP2004	aggjobs2004	aggunem2004	aggHHprice2004	aggRGDP2005	aggjobs2005	aggunem2005	aggHHprice2005	aggRGDP2006	aggjobs2006	aggunem2006	aggHHprice2006	aggRGDP2007	aggjobs2007	aggunem2007	aggHHprice2007	aggRGDP2008	aggjobs2008	aggunem2008	aggHHprice2008	aggRGDP2009	aggjobs2009	aggunem2009	aggHHprice2009	aggRGDP2010	aggjobs2010	aggunem2010	aggHHprice2010	aggRGDP2011	aggjobs2011	aggunem2011	aggHHprice2011	aggRGDP2012	aggjobs2012	aggunem2012	aggHHprice2012	aggRGDP2013	aggjobs2013	aggunem2013	aggHHprice2013	aggRGDP2014	aggjobs2014	aggunem2014	aggHHprice2014	unemgrowth14	jobsgrowth14	rgdpgrowth14	hhpricegrowth14
1021	"Chilton County"	"AL"	"small"	43951	"Birmingham-Hoover, AL"	"2"	"0"	"321"	"Wood products"	45.6639	4.92581	"FH"	"Forestry and fishing"	21.832	2.355039	"339"	"Misc. manufacturing"	12.5578	1.354622	"327"	"Nonmetallic mineral products"	10.4028	1.12216	"335"	"Electrical equipment"	7.653	.8255367	6.258e+08	18520	4.64	101040	6.422e+08	18470	4.54	100810	7.056e+08	18630	4.18	107050	7.414e+08	18920	3.34	115180	7.625e+08	19230	3.09	121460	7.522e+08	19200	2.91	118360	7.317e+08	18620	4.44	112190	6.894e+08	17480	9.41	106740	7.033e+08	18060	8.91	106310	7.204e+08	18500	8	103840	7.884e+08	18610	6.39	112960	8.467e+08	18550	5.84	123770	8.720e+08	18540	6.02	126150	2006	2009	2006	2009	2007	2009	2006	2011	31927	-.00193692	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	3.082192	-.0539084	2.994047	1.922922
1023	"Choctaw County"	"AL"	"small"	13426	""	""	""	"322"	"Paper"	189.0206	40.17802	"FH"	"Forestry and fishing"	18.2051	3.869657	"236"	"Building construction"	13.5804	2.886636	"337"	"Furniture products"	3.7055	.7876372	"488"	"Transportation support"	2.4707	.5251694	4.473e+08	5260	8.06	73070	4.280e+08	5080	9.09	74670	5.031e+08	4970	7.66	78020	4.943e+08	4960	5.61	83540	4.954e+08	5070	4.83	87130	4.569e+08	4910	5.11	85760	4.143e+08	4650	7.35	83140	4.350e+08	4470	11.95	79960	4.268e+08	4540	10.89	79610	3.961e+08	4480	10.93	77610	4.233e+08	4590	8.74	81530	4.281e+08	4510	7.84	87950	4.367e+08	4450	7.99	89880	2004	2011	2002	2014	2006	2009	2006	2011	46839	.02408673	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.913265	-1.330377	2.015931	2.194429
1025	"Clarke County"	"AL"	"small"	25207	""	""	""	"321"	"Wood products"	65.4419	8.697975	"FH"	"Forestry and fishing"	25.486	3.38738	"337"	"Furniture products"	7.6944	1.022673	"454"	"Nonstore retailers"	4.8771	.6482222	"339"	"Misc. manufacturing"	4.3525	.5784969	6.570e+08	9810	8.26	81530	6.943e+08	9820	7.83	83070	7.026e+08	9430	7.94	86140	7.055e+08	9490	5.46	91460	7.008e+08	9710	5.36	94770	7.204e+08	9800	5.22	92600	6.925e+08	9420	7.94	89660	6.723e+08	8720	14.73	86660	6.617e+08	8750	15.12	86600	6.505e+08	8610	14.54	84480	6.665e+08	8490	11.71	88480	6.779e+08	8380	10.81	95130	6.844e+08	8310	11.01	97110	2007	2011	2003	2014	2007	2010	2006	2011	37041	.02914954	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.850139	-.8353222	.9573824	2.081362
1027	"Clay County"	"AL"	"small"	13486	""	""	""	"337"	"Furniture products"	72.9204	21.87444	"311"	"Food"	27.0513	8.114768	"FH"	"Forestry and fishing"	13.5236	4.056769	"FR"	"Agriculture"	9.1745	2.752139	"493"	"Warehousing"	1.8826	.5647367	3.428e+08	5800	5.66	75060	3.173e+08	5480	6.59	76780	3.431e+08	5490	5.66	80260	3.689e+08	5660	4.22	86710	4.116e+08	5950	3.89	91700	3.781e+08	5820	4.76	90870	3.279e+08	5280	6.97	87240	2.984e+08	4730	14.84	82300	2.990e+08	4740	13.4	80580	2.918e+08	4670	11.22	76790	2.954e+08	4610	9.01	78670	3.020e+08	4530	8.18	83470	3.059e+08	4510	8.34	83900	2006	2011	2006	2014	2006	2009	2006	2011	30371	.02366452	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.95599	-.4415011	1.281415	.5151551
1029	"Cleburne County"	"AL"	"small"	14994	""	""	""	"237"	"Heavy construction"	53.2467	22.4668	"FR"	"Agriculture"	13.595	5.736246	"311"	"Food"	10.5552	4.453639	"453"	"Misc. stores"	1.3184	.5562829	"454"	"Nonstore retailers"	1.2914	.5448906	2.362e+08	6480	4.54	85590	2.314e+08	6260	5.49	87610	2.421e+08	6300	4.71	91790	2.486e+08	6400	3.35	98640	2.395e+08	6460	3.01	103060	2.170e+08	6290	3.13	101220	2.204e+08	6230	4.44	97710	2.171e+08	5890	8.99	93520	2.162e+08	5980	8.02	92380	2.049e+08	5910	7.8	89050	2.094e+08	5850	6.72	92820	2.121e+08	5860	6.21	99580	2.137e+08	5890	6.33	101480	2005	2011	2002	2012	2006	2009	2006	2011	37092	.00659999	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.932367	.5119454	.7637187	1.908014
1031	"Coffee County"	"AL"	"medium-sized"	50938	"Enterprise, AL"	"1"	"1"	"311"	"Food"	120.5199	8.213427	"FH"	"Forestry and fishing"	36.6136	2.495216	"FR"	"Agriculture"	22.1846	1.51188	"624"	"Social assistance"	8.0142	.5461675	"453"	"Misc. stores"	7.4775	.5095913	1.091e+09	18420	4.71	97990	1.155e+09	18810	4.98	100440	1.223e+09	19060	4.76	105180	1.268e+09	19340	3.31	112640	1.300e+09	20090	3.21	118180	1.343e+09	20420	3.26	115970	1.370e+09	19900	4.25	110750	1.344e+09	19730	7.5	105830	1.334e+09	20180	7.18	105490	1.319e+09	20240	6.8	103670	1.370e+09	20000	6.1	108910	1.334e+09	19320	6.2	116010	1.372e+09	19510	6.31	119570	2008	2011	2007	2013	2006	2009	2006	2011	31103	.02111152	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	1.774194	.9834369	2.852687	3.068701
1033	"Colbert County"	"AL"	"medium-sized"	54520	"Florence-Muscle Shoals, AL"	"2"	"1"	"331"	"Primary metal"	245.9044	9.927946	"322"	"Paper"	105.5307	4.260611	"237"	"Heavy construction"	73.6916	2.975165	"326"	"Plastics and rubber products"	46.9572	1.895812	"454"	"Nonstore retailers"	17.1219	.6912658	1.791e+09	23040	7.59	86730	1.822e+09	22690	6.79	90030	1.979e+09	22900	6.33	92150	2.027e+09	23630	4.6	93130	1.979e+09	24340	4	95090	1.963e+09	24390	3.96	94000	2.003e+09	23530	5.72	94050	1.946e+09	22600	10.28	92500	2.022e+09	22770	9.43	92130	2.075e+09	23200	8.41	93840	2.188e+09	23150	7.34	98960	2.306e+09	22910	6.81	107810	2.368e+09	23000	7.56	113050	2005	2009	2007	2009	2007	2009	2006	2010	39699	.00478252	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	11.01322	.3928415	2.662891	4.860403
1035	"Conecuh County"	"AL"	"small"	12887	""	""	""	"484"	"Truck transportation"	57.0414	16.94566	"FH"	"Forestry and fishing"	21.6742	6.438894	"493"	"Warehousing"	11.3926	3.384473	"492"	"Couriers & messengers"	3.9399	1.170451	"562"	"Waste management services"	2.8576	.8489256	3.015e+08	4770	7.46	68710	3.160e+08	4700	7.78	70150	3.261e+08	4610	7.58	73080	4.061e+08	4870	5.28	77960	4.076e+08	4880	4.86	81360	3.818e+08	4680	5.53	80310	3.641e+08	4420	8.25	77830	3.000e+08	3950	17.81	74460	2.847e+08	3940	15.83	73650	2.720e+08	3870	14.2	70990	2.823e+08	3860	11.34	72730	3.017e+08	3940	10.27	76950	3.077e+08	3910	10.46	78510	2006	2011	2006	2012	2006	2009	2006	2011	32246	.00950937	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.850049	-.7614213	1.968582	2.02729
1037	"Coosa County"	"AL"	"small"	10898	"Talladega-Sylacauga, AL"	"1"	"0"	"FH"	"Forestry and fishing"	6.1815	4.327633	"321"	"Wood products"	5.8658	4.106613	"333"	"Machinery"	4.748	3.324048	"337"	"Furniture products"	4.5764	3.203911	"339"	"Misc. manufacturing"	3.129	2.190595	1.368e+08	4730	8.5	71760	1.450e+08	4630	7.44	73040	1.529e+08	4540	6.35	75480	1.576e+08	4650	4.28	79960	1.646e+08	4560	4.83	83030	1.638e+08	4450	4.97	81450	1.561e+08	4270	7.27	78820	1.478e+08	3880	14.28	75730	1.455e+08	4100	12.35	74740	1.380e+08	3830	10.38	71570	1.416e+08	4050	7.81	73500	1.341e+08	4020	8.09	77910	1.368e+08	3990	8.25	79640	2006	2013	1992	2011	2005	2009	2006	2011	34471	-.01119582	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.97775	-.7462686	2.043404	2.220511
1039	"Covington County"	"AL"	"small"	37886	""	""	""	"221"	"Utilities"	267.4209	19.02104	"313"	"Textile mills"	16.9159	1.20319	"335"	"Electrical equipment"	10.2017	.7256238	"562"	"Waste management services"	8.3034	.590602	"315"	"Apparel"	7.8352	.5573	1.113e+09	16190	5.39	69790	1.143e+09	16090	6.33	71630	1.228e+09	15960	5.96	75090	1.244e+09	16180	3.84	80760	1.261e+09	16670	3.32	84620	1.231e+09	16530	3.32	82980	1.176e+09	15810	5.21	79840	1.121e+09	15000	9.55	76300	1.241e+09	15220	8.81	75680	1.229e+09	15260	8.42	73900	1.284e+09	15430	7.25	77750	1.288e+09	14860	7.15	83490	1.310e+09	14850	7.29	85030	2006	2009	2006	2014	2006	2009	2006	2011	32777	.01921504	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.958042	-.0672948	1.685467	1.844532
1041	"Crenshaw County"	"AL"	"small"	13986	""	""	""	"FH"	"Forestry and fishing"	18.8108	4.864947	"FR"	"Agriculture"	15.3813	3.977992	"337"	"Furniture products"	6.9403	1.794937	"314"	"Textile product mills"	2.5233	.652589	"339"	"Misc. manufacturing"	2.3117	.5978639	2.680e+08	5510	5.53	62700	2.546e+08	5510	6.17	64570	2.637e+08	5400	6.11	67580	3.037e+08	5890	4.17	72290	3.427e+08	6390	3.43	75340	3.245e+08	6310	3.7	74060	3.143e+08	6110	4.87	71960	2.994e+08	5800	9.21	69290	3.294e+08	6020	8.4	68860	3.266e+08	6160	8.2	67640	3.567e+08	6010	6.99	71640	3.715e+08	6070	6.35	77190	3.806e+08	6080	6.46	77470	2006	2009	2006	2009	2006	2009	2006	2011	33485	.04401238	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.732283	.1647446	2.427799	.3627413
1043	"Cullman County"	"AL"	"medium-sized"	80811	"Cullman, AL"	"1"	"1"	"484"	"Truck transportation"	160.9769	6.183457	"326"	"Plastics and rubber products"	78.6056	3.019404	"493"	"Warehousing"	44.4783	1.708504	"482"	"Rail transportation"	33.3258	1.280113	"492"	"Couriers & messengers"	14.0468	.5395668	2.004e+09	35890	5.47	102440	2.112e+09	35990	5.27	104610	2.277e+09	36330	4.63	109060	2.369e+09	36980	3.41	117010	2.423e+09	38360	2.94	122470	2.378e+09	38320	2.87	120010	2.338e+09	37190	4.28	115230	2.206e+09	34800	9.06	109620	2.283e+09	35310	8.4	107840	2.223e+09	35440	7.62	103890	2.307e+09	35760	6.25	108100	2.356e+09	35810	5.46	115790	2.412e+09	35920	5.57	117920	2006	2009	2006	2009	2007	2009	2006	2011	34917	.02183825	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	2.014652	.3071768	2.391443	1.839537
1045	"Dale County"	"AL"	"small"	49884	"Ozark, AL"	"1"	"1"	"GVF"	"Federal government"	561.5778	27.6773	"336"	"Transportation equipment"	379.051	18.68149	"326"	"Plastics and rubber products"	43.4184	2.139871	"611"	"Education"	34.9413	1.722078	"488"	"Transportation support"	21.8667	1.077698	1.752e+09	19230	5.18	90050	1.872e+09	19430	4.79	91760	1.958e+09	19330	4.77	95260	1.993e+09	19290	3.79	101970	2.027e+09	19690	4.02	107320	2.025e+09	19590	3.39	106710	2.031e+09	18760	4.74	104510	1.993e+09	18210	8.52	101390	2.221e+09	18930	8.18	101070	2.310e+09	18690	8.01	98730	2.257e+09	18350	7.2	104480	2.169e+09	17730	7.06	111880	2.193e+09	17740	7.19	116690	2008	2009	2006	2013	2007	2009	2006	2011	49617	.02210807	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.84136	.0564016	1.099813	4.299249
1047	"Dallas County"	"AL"	"small"	41996	"Selma, AL"	"1"	"1"	"322"	"Paper"	48.7443	3.812399	"333"	"Machinery"	47.5721	3.720719	"321"	"Wood products"	20.2678	1.585189	"327"	"Nonmetallic mineral products"	19.2004	1.501706	"335"	"Electrical equipment"	10.4876	.8202583	1.281e+09	15280	10.43	81620	1.271e+09	14860	10.32	82870	1.338e+09	14670	8.98	85780	1.360e+09	14650	7.33	91120	1.370e+09	14720	7.11	94710	1.321e+09	14360	7.21	92880	1.262e+09	13760	9.8	89670	1.169e+09	12590	18.92	85910	1.191e+09	12720	16.91	84610	1.207e+09	12780	15.46	81280	1.206e+09	12490	13.42	84530	1.186e+09	12270	12.67	90490	1.199e+09	12160	12.91	93250	2006	2009	2002	2014	2006	2009	2006	2011	34049	.0275456	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.894238	-.8964955	1.064664	3.050061
1049	"DeKalb County"	"AL"	"medium-sized"	71013	""	""	""	"333"	"Machinery"	57.6543	2.967162	"315"	"Apparel"	38.5657	1.984773	"313"	"Textile mills"	19.9884	1.028697	"721"	"Accommodation"	10.454	.5380122	"492"	"Couriers & messengers"	10.0992	.5197525	1.590e+09	30920	4.68	82270	1.652e+09	30320	5.21	83950	1.730e+09	30080	5.15	87310	1.773e+09	29680	4.33	92950	1.855e+09	30440	3.59	95890	1.768e+09	29900	3.66	92920	1.740e+09	28900	5.11	89180	1.613e+09	25810	12.66	85420	1.720e+09	26620	11.25	84450	1.652e+09	25970	10.67	80910	1.679e+09	25720	8.25	82440	1.782e+09	25820	7.03	86490	1.845e+09	26010	7.16	88180	2006	2009	2002	2012	2006	2009	2006	2011	31756	.03316475	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	1.849218	.7358637	3.485032	1.953983
1051	"Elmore County"	"AL"	"medium-sized"	80902	"Montgomery, AL"	"2"	"1"	"337"	"Furniture products"	22.6791	1.269558	"482"	"Rail transportation"	21.1793	1.1856	"451"	"Sports/book stores"	16.1113	.9018975	"624"	"Social assistance"	10.2864	.5758243	"713"	"Entertainment"	10.2457	.5735459	1.097e+09	30360	4.35	117310	1.212e+09	30880	4.64	119630	1.276e+09	31540	4.33	122410	1.322e+09	33190	3.18	139520	1.388e+09	34270	2.93	152520	1.415e+09	34870	2.84	153160	1.444e+09	34380	4.48	144190	1.372e+09	33150	8.36	138200	1.447e+09	32930	8.28	137860	1.508e+09	32740	7.89	136440	1.563e+09	33190	6.64	137160	1.627e+09	33020	5.97	144900	1.680e+09	33090	6.3	151160	2008	2009	2007	2011	2007	2009	2007	2011	33156	.02875219	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	5.527638	.2119927	3.234667	4.320221
1053	"Escambia County"	"AL"	"small"	37983	""	""	""	"321"	"Wood products"	52.3268	4.364052	"213"	"Mining support"	42.8873	3.576798	"FH"	"Forestry and fishing"	19.7267	1.645205	"335"	"Electrical equipment"	9.3641	.7809653	"339"	"Misc. manufacturing"	7.122	.5939744	1.045e+09	13710	7.94	80930	1.066e+09	13360	7.84	82170	1.102e+09	13170	6.76	84970	1.138e+09	13540	4.74	90510	1.106e+09	13750	4.28	94980	1.074e+09	13630	4.56	94490	1.046e+09	13320	6.66	91540	9.989e+08	12850	11.97	86280	1.036e+09	13140	10.71	83220	1.043e+09	13280	9.99	79410	1.071e+09	13220	8.63	83500	1.046e+09	12910	8.04	90080	1.067e+09	12900	8.19	94310	2005	2009	2006	2009	2006	2009	2006	2011	35758	.02067856	1.211e+12	17547950	5.7745296	81795.668	1.237e+12	17578510	6.0516698	86153.594	1.282e+12	17663700	5.7322907	91738.368	1.313e+12	17854640	5.5112653	100243.12	1.346e+12	18085270	5.00746	104928.76	1.349e+12	18072550	4.9482408	105495.48	1.351e+12	17977360	5.7750706	98547.455	1.314e+12	17331550	8.9026341	92107.836	1.359e+12	17331190	9.0119473	92563.956	1.382e+12	17404200	8.4050847	90059.732	1.413e+12	17432020	7.5633772	94606.976	1.447e+12	17430490	7.2019097	103754.19	1.492e+12	17677840	6.2372719	107466.09	1.865672	-.0774593	2.045363	4.695826
1055	"Etowah County"	"AL"	"medium-sized"	103931	"Gadsden, AL"	"2"	"1"	"326"	"Plastics and rubber products"	190.3506	5.987425	"622"	"Hospitals"	153.5066	4.828507	"311"	"Food"	62.624	1.96982	"623"	"Residential care"	61.6591	1.93947	"624"	"Social assistance"	17.4568	.5490988	2.731e+09	44180	5.81	86330	2.741e+09	43290	5.92	91710	2.882e+09	43970	5.69	94270	2.971e+09	44590	4.03	96240	2.985e+09	44940	3.64	95640	2.945e+09	43740	3.83	93760	2.992e+09	43000	5.24	92510	2.799e+09	40080	10.13	89010	2.846e+09	41210	9.16	88550	2.866e+09	42070	8.49	89870	2.864e+09	42280	7.02	94040	2.818e+09	41800	6.51	101470	2.871e+09	41830	6.98	103440	2008	2009	2006	2009	2006	2009	2005	2010	33648	.0043958	4.162e+12	50614410	5.6552625	124306.48	4.297e+12	51016030	5.8691575	133191.47	4.459e+12	51818170	5.5242002	145291.79	4.601e+12	52899470	5.2221368	162339.11	4.719e+12	54013220	4.7614042	168988.49	4.774e+12	54545770	4.7048962	168009.13	4.742e+12	54526570	5.7872527	153612.83	4.617e+12	52599080	9.2241148	140222.32	4.731e+12	52626190	9.4425275	140142.06	4.795e+12	53097970	8.749475	134797.84	4.899e+12	53687370	7.9043956	139917.84	4.986e+12	54075610	7.322442	152548.75	5.090e+12	55161540	6.1644444	159845.96	7.219662	.0717703	1.882467	1.94146
